account_id,month,contracted_arr,deployment_score,sustained_usage_score,technical_health_score,expansion_momentum,prs,realized_arr,prs_band,shelfware_override,flag_overage,months_in_window,months_active
ACC0702,2024-11,25000,1.0,1.0,1.0,1.0,1.0,25000.0,Green,False,True,6,6
ACC0703,2024-11,10000,0.7875,1.0,0.2,0.7,0.725,7249.86,Yellow,False,False,9,9
ACC0704,2024-11,50000,1.0,1.0,1.0,1.0,1.0,50000.0,Green,False,True,5,5
ACC0705,2024-11,50000,1.0,1.0,1.0,0.7,0.97,48500.0,Green,False,True,3,3
ACC0706,2024-11,150000,0.837,1.0,0.8,0.7,0.8648,129722.68,Green,False,False,9,9
ACC0707,2024-11,10000,0.9252,1.0,1.0,0.7,0.9401,9400.93,Green,False,False,8,8
ACC0708,2024-11,25000,0.9111,1.0,0.7,0.7,0.8744,21860.91,Green,False,False,6,6
ACC0709,2024-11,100000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0710,2024-11,161501,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0711,2024-11,10000,0.0,0.0,0.8,0.1,0.0,0.0,Red,True,False,1,6
ACC0712,2024-11,25000,1.0,1.0,1.0,0.1,0.91,22750.0,Green,False,True,2,2
ACC0713,2024-11,150000,0.0,0.0,0.3,0.1,0.0,0.0,Red,True,False,1,6
ACC0714,2024-11,75000,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,4
ACC0715,2024-11,35000,0.9853,1.0,0.9,0.7,0.9441,33044.72,Green,False,False,5,5
ACC0716,2024-11,10000,0.9273,1.0,1.0,0.7,0.9409,9409.36,Green,False,False,9,9
ACC0717,2024-11,200000,1.0,1.0,0.6,1.0,0.92,184000.0,Green,False,True,6,6
ACC0718,2024-11,15000,1.0,1.0,1.0,0.7,0.97,14550.0,Green,False,True,6,6
ACC0719,2024-11,15000,1.0,1.0,1.0,0.7,0.97,14550.0,Green,False,True,8,8
ACC0720,2024-11,191779,0.6584,1.0,0.7,0.1,0.7134,136807.99,Yellow,False,False,2,2
ACC0721,2024-11,10000,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,6
ACC0722,2024-11,13586,0.4342,1.0,0.8,0.4,0.6737,9152.42,Yellow,False,False,6,6
ACC0723,2024-11,10000,1.0,1.0,0.8,0.7,0.93,9300.0,Green,False,True,3,3
ACC0724,2024-11,15000,0.8959,1.0,0.7,0.7,0.8684,13025.65,Green,False,False,6,6
ACC0725,2024-11,5000,0.9482,1.0,0.6,0.1,0.8093,4046.37,Green,False,False,1,1
ACC0726,2024-11,50000,0.8825,1.0,0.2,0.7,0.763,38149.87,Yellow,False,False,4,4
ACC0727,2024-11,100000,1.0,1.0,0.8,0.7,0.93,93000.0,Green,False,True,5,5
ACC0728,2024-11,5000,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,3
ACC0729,2024-11,100000,0.0,0.0,0.8,0.1,0.0,0.0,Red,True,False,1,2
ACC0730,2024-11,100000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0731,2024-11,100000,0.8677,1.0,0.6,0.7,0.8371,83707.78,Green,False,False,4,4
ACC0732,2024-11,152513,0.1715,0.0,1.0,0.1,0.2786,42487.27,Red,False,False,4,4
ACC0733,2024-11,100000,0.9694,1.0,0.6,0.7,0.8778,87776.57,Green,False,False,5,5
ACC0734,2024-11,150000,1.0,1.0,1.0,1.0,1.0,150000.0,Green,False,True,4,4
ACC0735,2024-11,300000,0.9455,1.0,1.0,0.1,0.8882,266461.18,Green,False,False,1,1
ACC0736,2024-11,5000,0.9371,1.0,1.0,0.1,0.8848,4424.19,Green,False,False,1,1
ACC0737,2024-11,15000,1.0,1.0,0.6,0.1,0.83,12450.0,Green,False,True,2,2
ACC0738,2024-11,150442,0.4781,1.0,0.6,0.4,0.6513,97975.87,Yellow,False,False,8,8
ACC0739,2024-11,10000,0.9886,1.0,0.6,0.1,0.8254,8254.5,Green,False,False,2,2
ACC0740,2024-11,94637,0.9997,1.0,1.0,0.7,0.9699,91788.29,Green,False,False,5,5
ACC0741,2024-11,150000,0.5472,1.0,1.0,0.4,0.7589,113829.87,Yellow,False,False,7,7
ACC0742,2024-11,25000,0.7806,1.0,0.6,0.7,0.8022,20055.96,Green,False,False,3,3
ACC0743,2024-11,10000,0.8387,1.0,0.6,0.7,0.8255,8254.84,Green,False,False,4,4
ACC0744,2024-11,10000,0.9401,1.0,1.0,0.7,0.9461,9460.5,Green,False,False,3,3
ACC0745,2024-11,25000,0.9621,1.0,1.0,0.7,0.9548,23871.25,Green,False,False,9,9
ACC0746,2024-11,162179,0.8712,1.0,0.2,0.1,0.6985,113281.68,Yellow,False,False,1,1
ACC0747,2024-11,15000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,6
ACC0748,2024-11,200000,1.0,1.0,1.0,1.0,1.0,200000.0,Green,False,True,7,7
ACC0749,2024-11,75000,0.9327,1.0,0.6,0.7,0.8631,64730.16,Green,False,False,9,9
ACC0750,2024-11,42712,0.4482,1.0,1.0,0.4,0.7193,30721.74,Yellow,False,False,5,5
ACC0751,2024-11,75000,0.9698,1.0,1.0,0.1,0.8979,67343.73,Green,False,False,1,1
ACC0752,2024-11,139686,1.0,1.0,1.0,1.0,1.0,139686.0,Green,False,True,6,6
ACC0753,2024-11,15000,0.0165,0.0,1.0,0.1,0.2166,3248.77,Red,False,False,1,1
ACC0754,2024-11,200000,0.9925,1.0,0.6,0.7,0.887,177397.31,Green,False,False,3,3
ACC0755,2024-11,150000,1.0,1.0,0.4,1.0,0.88,132000.0,Green,False,True,5,5
ACC0756,2024-11,200000,0.9571,1.0,1.0,0.7,0.9528,190568.47,Green,False,False,7,7
ACC0757,2024-11,150000,0.8334,1.0,1.0,0.7,0.9034,135506.84,Green,False,False,6,6
ACC0758,2024-11,200000,0.8037,1.0,0.9,0.7,0.8715,174294.69,Green,False,False,4,4
ACC0759,2024-11,10000,0.8599,1.0,0.6,0.7,0.834,8339.59,Green,False,False,6,6
ACC0760,2024-11,82935,0.0512,0.0,0.6,0.1,0.1505,12480.81,Red,False,False,3,3
ACC0761,2024-11,200000,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,1
ACC0762,2024-11,100000,1.0,1.0,1.0,1.0,1.0,100000.0,Green,False,True,6,6
ACC0763,2024-11,10000,0.0066,0.0,0.4,0.1,0.0926,926.35,Red,False,False,1,1
ACC0764,2024-11,50000,0.8686,1.0,0.6,0.1,0.7774,38871.87,Yellow,False,False,1,1
ACC0765,2024-11,75000,1.0,1.0,1.0,1.0,1.0,75000.0,Green,False,True,4,4
ACC0766,2024-11,170984,0.9519,1.0,1.0,0.7,0.9508,162566.33,Green,False,False,9,9
ACC0767,2024-11,150000,1.0,1.0,1.0,0.1,0.91,136500.0,Green,False,True,1,1
ACC0768,2024-11,200000,0.8105,1.0,1.0,0.1,0.8342,166839.21,Green,False,False,1,1
ACC0769,2024-11,10000,0.842,1.0,0.6,0.1,0.7668,7668.19,Yellow,False,False,2,2
ACC0770,2024-11,10000,0.9906,1.0,0.2,0.7,0.8063,8062.57,Green,False,False,7,7
ACC0771,2024-11,50000,0.8356,1.0,0.4,0.7,0.7842,39211.29,Yellow,False,False,4,4
ACC0772,2024-11,150000,0.7974,1.0,0.8,0.7,0.849,127345.67,Green,False,False,7,7
ACC0773,2024-11,200000,1.0,1.0,0.8,0.7,0.93,186000.0,Green,False,True,7,7
ACC0774,2024-11,150000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0775,2024-11,95796,1.0,1.0,0.5,0.1,0.81,77594.76,Green,False,True,1,1
ACC0776,2024-11,75000,0.9689,1.0,1.0,0.7,0.9575,71815.54,Green,False,False,7,7
ACC0777,2024-11,100000,0.8936,1.0,0.6,0.1,0.7875,78745.58,Yellow,False,False,1,1
ACC0778,2024-11,50000,0.8326,1.0,1.0,0.7,0.903,45152.31,Green,False,False,9,9
ACC0779,2024-11,75000,0.794,1.0,1.0,0.1,0.8276,62069.74,Green,False,False,1,1
ACC0780,2024-11,15000,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,9
ACC0781,2024-11,10000,0.8546,1.0,1.0,0.7,0.9118,9118.28,Green,False,False,8,8
ACC0782,2024-11,25000,0.9143,1.0,1.0,0.7,0.9357,23392.98,Green,False,False,9,9
ACC0783,2024-11,200000,0.7855,1.0,1.0,0.7,0.8842,176841.12,Green,False,False,10,10
ACC0784,2024-11,100000,0.9847,1.0,0.3,0.7,0.8239,82389.69,Green,False,False,3,3
ACC0785,2024-11,15000,0.8014,1.0,1.0,0.7,0.8906,13358.66,Green,False,False,7,7
ACC0786,2024-11,10000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,6
ACC0787,2024-11,35000,1.0,1.0,1.0,1.0,1.0,35000.0,Green,False,True,9,9
ACC0788,2024-11,25000,1.0,1.0,1.0,0.7,0.97,24250.0,Green,False,True,7,7
ACC0789,2024-11,15000,0.9962,1.0,0.2,0.7,0.8085,12127.4,Green,False,False,10,10
ACC0790,2024-11,213008,0.3563,0.8333,0.8,0.4,0.5925,126207.93,Orange,False,False,6,6
ACC0791,2024-11,190993,1.0,1.0,1.0,0.1,0.91,173803.63,Green,False,True,1,1
ACC0792,2024-11,200000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,2
ACC0793,2024-11,50000,1.0,1.0,1.0,0.7,0.97,48500.0,Green,False,True,3,3
ACC0794,2024-11,67942,0.1295,0.0,1.0,0.1,0.2618,17786.74,Red,False,False,9,9
ACC0795,2024-11,5000,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,1
ACC0796,2024-11,150000,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,1
ACC0797,2024-11,86569,0.2154,0.0,1.0,0.1,0.2962,25638.78,Red,False,False,9,9
ACC0798,2024-11,15000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,10
ACC0799,2024-11,64229,1.0,1.0,1.0,0.1,0.91,58448.39,Green,False,True,2,2
ACC0800,2024-11,15000,0.9673,1.0,1.0,0.1,0.8969,13454.03,Green,False,False,1,1
ACC0801,2024-11,5000,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,3
ACC0802,2024-11,5000,1.0,1.0,1.0,0.7,0.97,4850.0,Green,False,True,9,9
ACC0803,2024-11,156761,0.0726,0.0,0.7,0.1,0.179,28064.7,Red,False,False,9,9
ACC0804,2024-11,10000,1.0,1.0,1.0,0.1,0.91,9100.0,Green,False,True,1,1
ACC0805,2024-11,200000,0.9536,1.0,0.6,0.7,0.8714,174285.53,Green,False,False,5,5
ACC0806,2024-11,15000,1.0,1.0,1.0,0.1,0.91,13650.0,Green,False,True,1,1
ACC0807,2024-11,25000,0.0,0.0,1.0,0.1,0.0,0.0,Red,True,False,1,5
ACC0808,2024-11,186577,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,9
ACC0809,2024-11,150000,0.8361,1.0,1.0,0.1,0.8444,126667.16,Green,False,False,1,1
ACC0810,2024-11,15000,1.0,1.0,0.2,0.1,0.75,11250.0,Yellow,False,True,2,2
ACC0811,2024-11,100000,0.9214,1.0,1.0,0.7,0.9386,93856.24,Green,False,False,7,7
ACC0812,2024-11,75000,1.0,1.0,1.0,0.7,0.97,72750.0,Green,False,True,8,8
ACC0813,2024-11,150000,0.7863,1.0,0.9,0.7,0.8645,129675.46,Green,False,False,8,8
ACC0814,2024-11,10000,0.791,1.0,1.0,0.1,0.8264,8264.03,Green,False,False,1,1
ACC0815,2024-11,100000,1.0,1.0,1.0,1.0,1.0,100000.0,Green,False,True,7,7
ACC0816,2024-11,53604,0.4191,1.0,1.0,0.4,0.7076,37931.76,Yellow,False,False,6,6
ACC0817,2024-11,25000,1.0,1.0,0.7,1.0,0.94,23500.0,Green,False,True,6,6
ACC0818,2024-11,15000,0.9058,1.0,1.0,0.1,0.8723,13084.95,Green,False,False,1,1
ACC0819,2024-11,100000,0.9999,1.0,1.0,0.7,0.9699,96994.27,Green,False,False,5,5
ACC0820,2024-11,74894,0.8175,1.0,0.9,0.7,0.877,65681.95,Green,False,False,4,4
ACC0821,2024-11,128227,0.0885,0.0,1.0,0.1,0.2454,31468.72,Red,False,False,5,5
ACC0822,2024-11,35000,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,3
ACC0823,2024-11,5000,1.0,1.0,1.0,0.7,0.97,4850.0,Green,False,True,8,8
ACC0824,2024-11,10000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,3
ACC0825,2024-11,104248,0.8073,1.0,0.4,0.7,0.7729,80575.29,Yellow,False,False,9,9
ACC0826,2024-11,300000,0.8582,1.0,1.0,0.1,0.8533,255989.93,Green,False,False,2,2
ACC0827,2024-11,25000,0.0149,0.0,0.6,0.1,0.136,3399.32,Red,False,False,1,1
ACC0828,2024-11,100000,0.0074,0.0,0.2,0.1,0.0529,5294.32,Red,False,False,6,6
ACC0829,2024-11,75000,0.8288,1.0,1.0,0.7,0.9015,67615.22,Green,False,False,6,6
ACC0830,2024-11,25000,0.9909,1.0,1.0,0.7,0.9664,24159.14,Green,False,False,5,5
ACC0831,2024-11,50000,0.9626,1.0,1.0,0.7,0.9551,47752.54,Green,False,False,8,8
ACC0832,2024-11,15000,0.9992,1.0,1.0,0.7,0.9697,14545.02,Green,False,False,9,9
ACC0833,2024-11,75000,0.943,1.0,1.0,0.7,0.9472,71039.6,Green,False,False,8,8
ACC0834,2024-11,15000,0.98,1.0,1.0,0.7,0.962,14430.26,Green,False,False,3,3
ACC0835,2024-11,25000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,3
ACC0836,2024-11,200000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,3
ACC0837,2024-11,25000,0.9519,1.0,1.0,0.1,0.8907,22268.54,Green,False,False,1,1
ACC0838,2024-11,15000,1.0,1.0,1.0,0.1,0.91,13650.0,Green,False,True,2,2
ACC0839,2024-11,10000,0.939,1.0,0.6,0.7,0.8656,8656.15,Green,False,False,9,9
ACC0840,2024-11,150000,0.8397,1.0,1.0,0.7,0.9059,135881.38,Green,False,False,10,10
ACC0841,2024-11,50000,0.0168,0.0,0.6,0.1,0.1367,6835.28,Red,False,False,7,7
ACC0842,2024-11,150000,1.0,1.0,1.0,0.7,0.97,145500.0,Green,False,True,8,8
ACC0843,2024-11,131389,0.8452,1.0,1.0,0.7,0.9081,119311.27,Green,False,False,3,3
ACC0844,2024-11,200000,1.0,1.0,1.0,0.1,0.91,182000.0,Green,False,True,2,2
ACC0845,2024-11,200000,0.8807,1.0,1.0,0.7,0.9223,184456.8,Green,False,False,4,4
ACC0846,2024-11,150000,1.0,1.0,0.6,0.1,0.83,124500.0,Green,False,True,1,1
ACC0847,2024-11,50000,0.8503,1.0,0.6,0.7,0.8301,41505.99,Green,False,False,8,8
ACC0848,2024-11,100000,0.0,0.0,0.7,0.1,0.0,0.0,Red,True,False,1,1
ACC0849,2024-11,15000,1.0,1.0,1.0,1.0,1.0,15000.0,Green,False,True,9,9
ACC0850,2024-11,10000,0.9946,1.0,0.6,0.7,0.8878,8878.21,Green,False,False,6,6
ACC0851,2024-11,50000,0.9821,1.0,0.8,0.7,0.9229,46142.93,Green,False,False,6,6
ACC0852,2024-11,10000,0.8942,1.0,1.0,0.1,0.8677,8676.87,Green,False,False,1,1
ACC0853,2024-11,180392,0.9055,1.0,1.0,0.7,0.9322,168159.14,Green,False,False,7,7
ACC0854,2024-11,25000,0.8209,1.0,0.4,0.7,0.7784,19459.26,Yellow,False,False,5,5
ACC0855,2024-11,25000,0.7867,1.0,0.6,0.7,0.8047,20116.82,Green,False,False,9,9
ACC0856,2024-11,75000,0.8887,1.0,1.0,0.7,0.9255,69410.03,Green,False,False,8,8
ACC0857,2024-11,35000,1.0,1.0,1.0,1.0,1.0,35000.0,Green,False,True,5,5
ACC0858,2024-11,100000,0.9988,1.0,0.8,0.1,0.8695,86953.41,Green,False,False,1,1
ACC0859,2024-11,200000,0.0147,0.0,0.2,0.1,0.0559,11179.67,Red,False,False,1,1
ACC0860,2024-11,10000,1.0,1.0,1.0,0.7,0.97,9700.0,Green,False,True,9,9
ACC0861,2024-11,200000,0.8909,1.0,1.0,0.7,0.9263,185269.37,Green,False,False,7,7
ACC0862,2024-11,143909,1.0,1.0,1.0,0.7,0.97,139591.73,Green,False,True,7,7
ACC0863,2024-11,5000,0.9282,1.0,0.8,0.7,0.9013,4506.32,Green,False,False,9,9
ACC0864,2024-11,25000,0.8901,1.0,1.0,0.7,0.9261,23151.33,Green,False,False,6,6
ACC0865,2024-11,25000,0.8029,1.0,1.0,0.1,0.8312,20778.99,Green,False,False,1,1
ACC0866,2024-11,150000,0.7624,1.0,0.6,0.7,0.795,119243.55,Yellow,False,False,7,7
ACC0867,2024-11,10000,1.0,1.0,1.0,1.0,1.0,10000.0,Green,False,True,3,3
ACC0868,2024-11,500000,1.0,1.0,1.0,1.0,1.0,500000.0,Green,False,True,8,8
ACC0869,2024-11,100000,0.9295,1.0,1.0,0.7,0.9418,94178.8,Green,False,False,5,5
ACC0870,2024-11,5000,1.0,1.0,0.9,1.0,0.98,4900.0,Green,False,True,7,7
ACC0871,2024-11,25000,0.8153,1.0,1.0,0.1,0.8361,20903.23,Green,False,False,1,1
ACC0872,2024-11,15000,0.9923,1.0,0.7,0.7,0.9069,13603.98,Green,False,False,6,6
ACC0873,2024-11,5000,0.7921,1.0,0.6,0.1,0.7468,3734.2,Yellow,False,False,1,1
ACC0874,2024-11,15000,0.9319,1.0,1.0,0.7,0.9428,14141.38,Green,False,False,3,3
ACC0875,2024-11,15000,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,1
ACC0876,2024-11,100000,1.0,1.0,0.6,0.7,0.89,89000.0,Green,False,True,4,4
ACC0877,2024-11,15000,0.7914,1.0,1.0,0.7,0.8866,13298.33,Green,False,False,3,3
ACC0878,2024-11,10000,0.9331,1.0,0.6,0.7,0.8632,8632.46,Green,False,False,7,7
ACC0879,2024-11,25000,1.0,1.0,1.0,0.7,0.97,24250.0,Green,False,True,8,8
ACC0880,2024-11,150000,0.8221,1.0,0.9,0.1,0.8188,122827.31,Green,False,False,1,1
ACC0881,2024-11,25000,0.9609,1.0,0.6,0.7,0.8744,21859.1,Green,False,False,4,4
ACC0882,2024-11,500000,1.0,1.0,0.6,1.0,0.92,460000.0,Green,False,True,9,9
ACC0883,2024-11,25000,0.8362,1.0,0.6,0.7,0.8245,20611.76,Green,False,False,8,8
ACC0884,2024-11,25000,0.9683,1.0,0.8,0.1,0.8573,21432.62,Green,False,False,2,2
ACC0885,2024-11,100000,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,6
ACC0886,2024-11,10000,1.0,1.0,0.6,1.0,0.92,9200.0,Green,False,True,8,8
ACC0887,2024-11,399244,0.3558,1.0,1.0,0.4,0.6823,272409.24,Yellow,False,False,4,4
ACC0888,2024-11,10000,0.8956,1.0,0.8,0.7,0.8882,8882.25,Green,False,False,3,3
ACC0889,2024-11,100000,0.9151,1.0,1.0,0.7,0.9361,93605.33,Green,False,False,4,4
ACC0890,2024-11,150000,0.947,1.0,1.0,0.7,0.9488,142318.25,Green,False,False,9,9
ACC0891,2024-11,500000,0.8624,1.0,1.0,0.7,0.915,457475.51,Green,False,False,5,5
ACC0892,2024-11,50000,1.0,1.0,0.6,0.1,0.83,41500.0,Green,False,True,2,2
ACC0893,2024-11,100000,0.0904,0.0,1.0,0.1,0.2462,24617.39,Red,False,False,3,3
ACC0894,2024-11,150000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,8
ACC0895,2024-11,10000,1.0,1.0,1.0,1.0,1.0,10000.0,Green,False,True,4,4
ACC0896,2024-11,25000,1.0,1.0,1.0,0.1,0.91,22750.0,Green,False,True,1,1
ACC0897,2024-11,500000,0.9462,1.0,1.0,0.7,0.9485,474234.18,Green,False,False,3,3
ACC0898,2024-11,152093,0.9108,1.0,1.0,0.7,0.9343,142101.23,Green,False,False,3,3
ACC0899,2024-11,5000,0.8492,1.0,1.0,0.7,0.9097,4548.35,Green,False,False,7,7
ACC0900,2024-11,100109,0.8986,1.0,0.7,0.1,0.8094,81031.65,Green,False,False,1,1
ACC0901,2024-11,200000,0.9322,1.0,0.4,0.7,0.8229,164578.36,Green,False,False,3,3
ACC0902,2024-11,35000,0.918,1.0,0.6,0.7,0.8572,30001.91,Green,False,False,8,8
ACC0903,2024-11,175877,0.7891,1.0,1.0,0.7,0.8856,155763.47,Green,False,False,5,5
ACC0904,2024-11,50000,0.8907,1.0,0.2,0.7,0.7663,38314.49,Yellow,False,False,5,5
ACC0905,2024-11,100000,0.7916,1.0,1.0,0.7,0.8866,88662.62,Green,False,False,8,8
ACC0906,2024-11,150742,0.1689,0.0,1.0,0.1,0.2775,41837.3,Red,False,False,8,8
ACC0907,2024-11,25000,0.9729,1.0,0.6,0.7,0.8792,21979.45,Green,False,False,5,5
ACC0908,2024-11,10000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,7
ACC0909,2024-11,25000,0.9927,1.0,0.8,0.7,0.9271,23177.5,Green,False,False,3,3
ACC0910,2024-11,150000,0.8385,1.0,1.0,0.7,0.9054,135810.37,Green,False,False,7,7
ACC0911,2024-11,200000,1.0,1.0,0.6,1.0,0.92,184000.0,Green,False,True,3,3
ACC0912,2024-11,5000,0.8781,1.0,0.8,0.7,0.8812,4406.23,Green,False,False,4,4
ACC0913,2024-11,50000,1.0,1.0,0.9,1.0,0.98,49000.0,Green,False,True,4,4
ACC0914,2024-11,75000,0.7939,1.0,0.9,0.7,0.8676,65068.35,Green,False,False,8,8
ACC0915,2024-11,72540,0.427,1.0,1.0,0.4,0.7108,51560.4,Yellow,False,False,8,8
ACC0916,2024-11,15000,0.8076,1.0,1.0,0.7,0.8931,13395.84,Green,False,False,10,10
ACC0917,2024-11,50000,1.0,1.0,1.0,0.7,0.97,48500.0,Green,False,True,4,4
ACC0918,2024-11,15000,0.0138,0.0,0.6,0.1,0.1355,2033.06,Red,False,False,2,2
ACC0919,2024-11,100000,0.8734,1.0,0.2,0.7,0.7594,75936.46,Yellow,False,False,4,4
ACC0920,2024-11,15000,1.0,1.0,0.9,0.7,0.95,14250.0,Green,False,True,5,5
ACC0921,2024-11,5000,1.0,1.0,0.6,0.7,0.89,4450.0,Green,False,True,8,8
ACC0922,2024-11,10000,0.0,0.0,0.9,0.1,0.0,0.0,Red,True,False,1,7
ACC0923,2024-11,15000,0.8588,1.0,0.6,0.7,0.8335,12502.61,Green,False,False,8,8
ACC0924,2024-11,200000,1.0,1.0,1.0,0.7,0.97,194000.0,Green,False,True,8,8
ACC0925,2024-11,75000,1.0,1.0,0.6,0.1,0.83,62250.0,Green,False,True,2,2
ACC0926,2024-11,5000,0.8005,1.0,1.0,0.1,0.8302,4150.92,Green,False,False,2,2
ACC0927,2024-11,25000,0.7696,1.0,1.0,0.1,0.8179,20446.48,Green,False,False,1,1
ACC0928,2024-11,50000,0.9386,1.0,0.8,0.1,0.8454,42271.26,Green,False,False,1,1
ACC0929,2024-11,187508,0.8081,1.0,0.6,0.7,0.8132,152486.31,Green,False,False,8,8
ACC0930,2024-11,10000,1.0,1.0,1.0,0.7,0.97,9700.0,Green,False,True,3,3
ACC0931,2024-11,15000,1.0,1.0,0.7,1.0,0.94,14100.0,Green,False,True,8,8
ACC0932,2024-11,15000,1.0,1.0,0.2,0.7,0.81,12150.0,Green,False,True,9,9
ACC0933,2024-11,75000,0.9518,1.0,0.7,0.7,0.8907,66803.36,Green,False,False,8,8
ACC0934,2024-11,150000,0.8156,1.0,0.9,0.7,0.8762,131435.81,Green,False,False,4,4
ACC0935,2024-11,100000,1.0,1.0,1.0,0.1,0.91,91000.0,Green,False,True,1,1
ACC0936,2024-11,173998,1.0,1.0,1.0,0.7,0.97,168778.06,Green,False,True,8,8
ACC0937,2024-11,15000,0.8026,1.0,1.0,0.7,0.891,13365.35,Green,False,False,4,4
ACC0938,2024-11,75000,0.01,0.0,0.2,0.1,0.054,4050.67,Red,False,False,5,5
ACC0939,2024-11,25000,1.0,1.0,0.4,0.7,0.85,21250.0,Green,False,True,9,9
ACC0940,2024-11,10000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,5
ACC0941,2024-11,10000,0.9047,1.0,1.0,0.7,0.9319,9318.83,Green,False,False,3,3
ACC0942,2024-11,100000,0.7805,1.0,1.0,0.7,0.8822,88220.0,Green,False,False,3,3
ACC0943,2024-11,102270,0.0837,0.0,1.0,0.1,0.2435,24899.3,Red,False,False,8,8
ACC0944,2024-11,150000,0.8679,1.0,1.0,0.1,0.8571,128571.67,Green,False,False,1,1
ACC0945,2024-11,15000,0.7894,1.0,0.6,0.7,0.8058,12086.58,Green,False,False,6,6
ACC0946,2024-11,50000,0.8015,1.0,0.6,0.1,0.7506,37529.85,Yellow,False,False,1,1
ACC0947,2024-11,200000,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,1
ACC0948,2024-11,25000,1.0,1.0,0.7,1.0,0.94,23500.0,Green,False,True,7,7
ACC0949,2024-11,10000,1.0,1.0,1.0,0.7,0.97,9700.0,Green,False,True,3,3
ACC0950,2024-11,5000,0.9003,1.0,0.6,0.7,0.8501,4250.54,Green,False,False,7,7
ACC0951,2024-11,150000,0.8923,1.0,0.4,0.7,0.8069,121039.17,Green,False,False,7,7
ACC0952,2024-11,150000,0.8758,1.0,0.2,0.7,0.7603,114047.43,Yellow,False,False,5,5
ACC0953,2024-11,5000,0.9576,1.0,0.6,0.7,0.8731,4365.25,Green,False,False,5,5
ACC0954,2024-11,75000,0.8281,1.0,1.0,0.7,0.9012,67592.23,Green,False,False,5,5
ACC0955,2024-11,25000,1.0,1.0,0.9,0.1,0.89,22250.0,Green,False,True,1,1
ACC0956,2024-11,25000,0.9962,1.0,1.0,0.7,0.9685,24211.75,Green,False,False,7,7
ACC0957,2024-11,51414,0.2026,0.0,1.0,0.1,0.291,14963.83,Red,False,False,9,9
ACC0958,2024-11,10000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,7
ACC0959,2024-11,5000,0.9377,1.0,1.0,0.1,0.8851,4425.34,Green,False,False,2,2
ACC0960,2024-11,300000,0.8236,1.0,1.0,0.7,0.8994,269832.98,Green,False,False,5,5
ACC0961,2024-11,100000,0.9881,1.0,1.0,0.7,0.9652,96523.45,Green,False,False,3,3
ACC0962,2024-11,10000,0.8147,1.0,1.0,0.7,0.8959,8958.64,Green,False,False,5,5
ACC0963,2024-11,10000,0.7975,1.0,0.7,0.1,0.769,7690.06,Yellow,False,False,1,1
ACC0964,2024-11,5000,1.0,1.0,0.6,1.0,0.92,4600.0,Green,False,True,8,8
ACC0965,2024-11,50000,0.9268,1.0,0.6,0.7,0.8607,43035.86,Green,False,False,4,4
ACC0966,2024-11,200000,1.0,1.0,0.8,0.7,0.93,186000.0,Green,False,True,5,5
ACC0967,2024-11,10000,0.8825,1.0,1.0,0.7,0.923,9230.16,Green,False,False,5,5
ACC0968,2024-11,150000,0.8215,1.0,1.0,0.1,0.8386,125788.06,Green,False,False,1,1
ACC0969,2024-11,25292,0.5291,1.0,0.9,0.4,0.7316,18504.46,Yellow,False,False,6,6
ACC0970,2024-11,5000,0.9978,1.0,1.0,0.1,0.9091,4545.62,Green,False,False,2,2
ACC0971,2024-11,198476,1.0,1.0,0.6,1.0,0.92,182597.92,Green,False,True,9,9
ACC0972,2024-11,125099,0.0161,0.0,0.5,0.1,0.1164,14567.36,Red,False,False,8,8
