health_color,account_id,date,compute_credits_consumed
Green,ACC0727,2024-09-25,342
Green,ACC0727,2024-10-02,459
Green,ACC0727,2024-10-09,478
Green,ACC0727,2024-10-16,352
Green,ACC0727,2024-10-23,247
Green,ACC0727,2024-10-30,559
Green,ACC0727,2024-11-05,315
Green,ACC0727,2024-11-12,267
Green,ACC0727,2024-11-19,335
Green,ACC0727,2024-11-26,426
Green,ACC0727,2024-12-03,563
Green,ACC0727,2024-12-10,605
Green,ACC0727,2024-12-17,593
Green,ACC0727,2024-12-24,501
Green,ACC0727,2024-12-31,585
Green,ACC0728,2024-01-01,238
Green,ACC0728,2024-01-08,95
Green,ACC0728,2024-01-15,278
Green,ACC0728,2024-01-22,168
Green,ACC0728,2024-01-29,145
Green,ACC0728,2024-02-05,206
Green,ACC0728,2024-02-12,203
Red,ACC0728,2024-02-20,262
Red,ACC0728,2024-02-27,205
Red,ACC0728,2024-03-05,178
Red,ACC0728,2024-03-12,264
Red,ACC0728,2024-03-19,217
Red,ACC0728,2024-03-26,188
Red,ACC0728,2024-04-03,153
Yellow,ACC0728,2024-04-10,277
Yellow,ACC0728,2024-04-17,219
Yellow,ACC0728,2024-04-24,185
Yellow,ACC0728,2024-05-01,107
Yellow,ACC0728,2024-05-08,277
Yellow,ACC0728,2024-05-15,232
Yellow,ACC0728,2024-05-23,176
Yellow,ACC0728,2024-05-30,267
Yellow,ACC0728,2024-06-06,165
Yellow,ACC0728,2024-06-13,246
Yellow,ACC0728,2024-06-20,193
Red,ACC0728,2024-06-27,173
Red,ACC0728,2024-07-05,260
Red,ACC0728,2024-07-12,222
Red,ACC0728,2024-07-19,133
Red,ACC0728,2024-07-26,151
Red,ACC0728,2024-08-02,266
Red,ACC0728,2024-08-09,140
Red,ACC0728,2024-08-17,186
Red,ACC0728,2024-08-24,250
Red,ACC0728,2024-08-31,259
Red,ACC0728,2024-09-07,118
Red,ACC0728,2024-09-14,141
Red,ACC0728,2024-09-21,121
Red,ACC0728,2024-09-28,188
Red,ACC0728,2024-10-06,215
Red,ACC0728,2024-10-13,160
Red,ACC0728,2024-10-20,156
Red,ACC0728,2024-10-27,199
Red,ACC0728,2024-11-03,104
Red,ACC0728,2024-11-10,172
Red,ACC0728,2024-11-18,99
Red,ACC0728,2024-11-25,153
Red,ACC0728,2024-12-02,141
Red,ACC0728,2024-12-09,257
Red,ACC0728,2024-12-16,163
Red,ACC0728,2024-12-23,177
Red,ACC0728,2024-12-31,199
Green,ACC0729,2024-01-01,160
Green,ACC0729,2024-01-07,297
Green,ACC0729,2024-01-14,271
Green,ACC0729,2024-01-21,277
Green,ACC0729,2024-01-28,203
Green,ACC0729,2024-02-04,108
Green,ACC0729,2024-02-11,155
Green,ACC0729,2024-02-18,247
Green,ACC0729,2024-02-25,194
Green,ACC0729,2024-03-02,129
Green,ACC0729,2024-03-09,209
Green,ACC0729,2024-03-16,173
Green,ACC0729,2024-03-23,111
Green,ACC0729,2024-03-30,272
Green,ACC0729,2024-04-06,274
Green,ACC0729,2024-04-13,158
Green,ACC0729,2024-04-20,224
Green,ACC0729,2024-04-27,148
Green,ACC0729,2024-05-03,261
Green,ACC0729,2024-05-10,172
Green,ACC0729,2024-05-17,308
Green,ACC0729,2024-05-24,288
Green,ACC0729,2024-05-31,307
Green,ACC0729,2024-06-07,300
Green,ACC0729,2024-06-14,212
Green,ACC0729,2024-06-21,175
Green,ACC0729,2024-06-28,227
Green,ACC0729,2024-07-04,293
Green,ACC0729,2024-07-11,307
Green,ACC0729,2024-07-18,120
Green,ACC0729,2024-07-25,180
Green,ACC0729,2024-08-01,278
Green,ACC0729,2024-08-08,249
Green,ACC0729,2024-08-15,222
Green,ACC0729,2024-08-22,250
Red,ACC0729,2024-08-29,249
Green,ACC0729,2024-09-04,243
Green,ACC0729,2024-09-11,219
Green,ACC0729,2024-09-18,130
Green,ACC0729,2024-09-25,181
Green,ACC0729,2024-10-02,270
Green,ACC0729,2024-10-09,130
Green,ACC0729,2024-10-16,291
Green,ACC0729,2024-10-23,308
Green,ACC0729,2024-10-30,239
Green,ACC0729,2024-11-05,242
Green,ACC0729,2024-11-12,306
Green,ACC0729,2024-11-19,227
Green,ACC0729,2024-11-26,241
Green,ACC0729,2024-12-03,221
Green,ACC0729,2024-12-10,252
Green,ACC0729,2024-12-17,282
Green,ACC0729,2024-12-24,120
Green,ACC0729,2024-12-31,205
Green,ACC0730,2024-01-01,41
Green,ACC0730,2024-01-08,43
Green,ACC0730,2024-01-16,42
Green,ACC0730,2024-01-24,50
Green,ACC0730,2024-02-01,31
Green,ACC0730,2024-02-08,32
Green,ACC0730,2024-02-16,73
Green,ACC0730,2024-02-24,50
Green,ACC0730,2024-03-03,73
Green,ACC0730,2024-03-10,41
Green,ACC0730,2024-03-18,47
Green,ACC0730,2024-03-26,43
Green,ACC0730,2024-04-03,26
Green,ACC0730,2024-04-10,31
Green,ACC0730,2024-04-18,42
Green,ACC0730,2024-04-26,73
Green,ACC0730,2024-05-04,39
Green,ACC0730,2024-05-12,25
Green,ACC0730,2024-05-19,61
Green,ACC0730,2024-05-27,73
Green,ACC0730,2024-06-04,34
Green,ACC0730,2024-06-12,63
Green,ACC0730,2024-06-19,68
Green,ACC0730,2024-06-27,34
Green,ACC0730,2024-07-05,62
Green,ACC0730,2024-07-13,38
Green,ACC0730,2024-07-20,58
Green,ACC0730,2024-07-28,55
Green,ACC0730,2024-08-05,61
Green,ACC0730,2024-08-13,64
Green,ACC0730,2024-08-20,62
Green,ACC0730,2024-08-28,27
Green,ACC0730,2024-09-05,60
Green,ACC0730,2024-09-13,27
Green,ACC0730,2024-09-21,28
Green,ACC0730,2024-09-28,25
Yellow,ACC0730,2024-10-06,65
Yellow,ACC0730,2024-10-14,47
Yellow,ACC0730,2024-10-22,56
Yellow,ACC0730,2024-10-29,50
Yellow,ACC0730,2024-11-06,53
Yellow,ACC0730,2024-11-14,40
Yellow,ACC0730,2024-11-22,55
Yellow,ACC0730,2024-11-29,52
Yellow,ACC0730,2024-12-07,30
Yellow,ACC0730,2024-12-15,51
Yellow,ACC0730,2024-12-23,50
Yellow,ACC0730,2024-12-31,70
Yellow,ACC0731,2024-01-01,523
Yellow,ACC0731,2024-01-07,419
Yellow,ACC0731,2024-01-14,487
Yellow,ACC0731,2024-01-21,238
Yellow,ACC0731,2024-01-28,352
Yellow,ACC0731,2024-02-04,441
Yellow,ACC0731,2024-02-11,399
Yellow,ACC0731,2024-02-18,283
Yellow,ACC0731,2024-02-25,606
Yellow,ACC0731,2024-03-02,499
Yellow,ACC0731,2024-03-09,501
Yellow,ACC0731,2024-03-16,446
Yellow,ACC0731,2024-03-23,284
Yellow,ACC0731,2024-03-30,274
Yellow,ACC0731,2024-04-06,547
Yellow,ACC0731,2024-04-13,462
Yellow,ACC0731,2024-04-20,574
Yellow,ACC0731,2024-04-27,460
Yellow,ACC0731,2024-05-03,224
Yellow,ACC0731,2024-05-10,328
Yellow,ACC0731,2024-05-17,442
Yellow,ACC0731,2024-05-24,238
Green,ACC0731,2024-05-31,435
Green,ACC0731,2024-06-07,558
Green,ACC0731,2024-06-14,603
Green,ACC0731,2024-06-21,439
Green,ACC0731,2024-06-28,533
Green,ACC0731,2024-07-04,490
Green,ACC0731,2024-07-11,425
Red,ACC0731,2024-07-18,278
Red,ACC0731,2024-07-25,624
Red,ACC0731,2024-08-01,410
Red,ACC0731,2024-08-08,394
Red,ACC0731,2024-08-15,587
Red,ACC0731,2024-08-22,256
Red,ACC0731,2024-08-29,470
Red,ACC0731,2024-09-04,236
Red,ACC0731,2024-09-11,379
Red,ACC0731,2024-09-18,252
Red,ACC0731,2024-09-25,250
Red,ACC0731,2024-10-02,243
Red,ACC0731,2024-10-09,484
Red,ACC0731,2024-10-16,401
Red,ACC0731,2024-10-23,273
Red,ACC0731,2024-10-30,273
Red,ACC0731,2024-11-05,234
Red,ACC0731,2024-11-12,587
Red,ACC0731,2024-11-19,422
Red,ACC0731,2024-11-26,578
Red,ACC0731,2024-12-03,519
Red,ACC0731,2024-12-10,389
Red,ACC0731,2024-12-17,481
Red,ACC0731,2024-12-24,316
Red,ACC0731,2024-12-31,346
Red,ACC0732,2024-01-01,89
Red,ACC0732,2024-01-08,80
Red,ACC0732,2024-01-16,61
Red,ACC0732,2024-01-24,86
Red,ACC0732,2024-02-01,39
Red,ACC0732,2024-02-09,86
Yellow,ACC0732,2024-02-17,53
Yellow,ACC0732,2024-02-25,77
Yellow,ACC0732,2024-03-04,59
Yellow,ACC0732,2024-03-12,86
Yellow,ACC0732,2024-03-20,111
Yellow,ACC0732,2024-03-28,113
Yellow,ACC0732,2024-04-05,107
Yellow,ACC0732,2024-04-13,43
Yellow,ACC0732,2024-04-21,99
Yellow,ACC0732,2024-04-29,40
Yellow,ACC0732,2024-05-06,103
Red,ACC0732,2024-05-14,69
Red,ACC0732,2024-05-22,57
Red,ACC0732,2024-05-30,70
Red,ACC0732,2024-06-07,71
Red,ACC0732,2024-06-15,76
Red,ACC0732,2024-06-23,61
Red,ACC0732,2024-07-01,58
Yellow,ACC0732,2024-07-09,58
Yellow,ACC0732,2024-07-17,42
Yellow,ACC0732,2024-07-25,109
Yellow,ACC0732,2024-08-02,64
Yellow,ACC0732,2024-08-10,72
Yellow,ACC0732,2024-08-18,81
Yellow,ACC0732,2024-08-26,110
Yellow,ACC0732,2024-09-02,105
Green,ACC0732,2024-09-10,89
Green,ACC0732,2024-09-18,107
Green,ACC0732,2024-09-26,94
Green,ACC0732,2024-10-04,83
Green,ACC0732,2024-10-12,68
Green,ACC0732,2024-10-20,43
Green,ACC0732,2024-10-28,102
Green,ACC0732,2024-11-05,59
Green,ACC0732,2024-11-13,106
Red,ACC0732,2024-11-21,57
Red,ACC0732,2024-11-29,93
Red,ACC0732,2024-12-07,82
Red,ACC0732,2024-12-15,69
Red,ACC0732,2024-12-23,43
Red,ACC0732,2024-12-31,51
Red,ACC0733,2024-01-01,63
Red,ACC0733,2024-01-08,28
Green,ACC0733,2024-01-15,40
Yellow,ACC0733,2024-01-22,30
Red,ACC0733,2024-01-30,43
Red,ACC0733,2024-02-06,33
Red,ACC0733,2024-02-13,31
Red,ACC0733,2024-02-21,38
Red,ACC0733,2024-02-28,59
Red,ACC0733,2024-03-06,47
Red,ACC0733,2024-03-14,29
Red,ACC0733,2024-03-21,35
Red,ACC0733,2024-03-28,65
Red,ACC0733,2024-04-04,68
Red,ACC0733,2024-04-12,31
Red,ACC0733,2024-04-19,68
Red,ACC0733,2024-04-26,55
Red,ACC0733,2024-05-04,37
Red,ACC0733,2024-05-11,27
Red,ACC0733,2024-05-18,60
Red,ACC0733,2024-05-26,61
Red,ACC0733,2024-06-02,35
Red,ACC0733,2024-06-09,24
Red,ACC0733,2024-06-16,40
Red,ACC0733,2024-06-24,60
Red,ACC0733,2024-07-01,33
Red,ACC0733,2024-07-08,67
Red,ACC0733,2024-07-16,47
Red,ACC0733,2024-07-23,28
Red,ACC0733,2024-07-30,28
Red,ACC0733,2024-08-07,59
Red,ACC0733,2024-08-14,36
Red,ACC0733,2024-08-21,41
Red,ACC0733,2024-08-28,54
Red,ACC0733,2024-09-05,53
Red,ACC0733,2024-09-12,67
Red,ACC0733,2024-09-19,66
Red,ACC0733,2024-09-27,66
Red,ACC0733,2024-10-04,67
Red,ACC0733,2024-10-11,27
Red,ACC0733,2024-10-19,53
Red,ACC0733,2024-10-26,33
Red,ACC0733,2024-11-02,68
Yellow,ACC0733,2024-11-09,38
Yellow,ACC0733,2024-11-17,51
Yellow,ACC0733,2024-11-24,64
Yellow,ACC0733,2024-12-01,54
Yellow,ACC0733,2024-12-09,56
Yellow,ACC0733,2024-12-16,49
Green,ACC0733,2024-12-23,58
Green,ACC0733,2024-12-31,50
Red,ACC0734,2024-01-01,166
Red,ACC0734,2024-01-08,158
Green,ACC0734,2024-01-15,61
Green,ACC0734,2024-01-22,75
Green,ACC0734,2024-01-29,120
Green,ACC0734,2024-02-05,81
Green,ACC0734,2024-02-12,148
Green,ACC0734,2024-02-20,121
Green,ACC0734,2024-02-27,171
Green,ACC0734,2024-03-05,76
Green,ACC0734,2024-03-12,82
Green,ACC0734,2024-03-19,63
Green,ACC0734,2024-03-26,93
Green,ACC0734,2024-04-03,171
Green,ACC0734,2024-04-10,120
Green,ACC0734,2024-04-17,177
Yellow,ACC0734,2024-04-24,114
Green,ACC0734,2024-05-01,161
Green,ACC0734,2024-05-08,125
Green,ACC0734,2024-05-15,126
Green,ACC0734,2024-05-23,140
Green,ACC0734,2024-05-30,122
Green,ACC0734,2024-06-06,170
Green,ACC0734,2024-06-13,149
Green,ACC0734,2024-06-20,144
Green,ACC0734,2024-06-27,138
Green,ACC0734,2024-07-05,144
Green,ACC0734,2024-07-12,110
Green,ACC0734,2024-07-19,90
Green,ACC0734,2024-07-26,121
Green,ACC0734,2024-08-02,71
Green,ACC0734,2024-08-09,97
Green,ACC0734,2024-08-17,164
Green,ACC0734,2024-08-24,95
Green,ACC0734,2024-08-31,70
Green,ACC0734,2024-09-07,104
Green,ACC0734,2024-09-14,123
Green,ACC0734,2024-09-21,127
Green,ACC0734,2024-09-28,106
Green,ACC0734,2024-10-06,157
Green,ACC0734,2024-10-13,175
Yellow,ACC0734,2024-10-20,107
Yellow,ACC0734,2024-10-27,87
Yellow,ACC0734,2024-11-03,163
Yellow,ACC0734,2024-11-10,133
Yellow,ACC0734,2024-11-18,121
Yellow,ACC0734,2024-11-25,83
Red,ACC0734,2024-12-02,125
Red,ACC0734,2024-12-09,172
Red,ACC0734,2024-12-16,125
Red,ACC0734,2024-12-23,150
Red,ACC0734,2024-12-31,62
Green,ACC0735,2024-01-01,444
Green,ACC0735,2024-01-07,367
Green,ACC0735,2024-01-14,328
Green,ACC0735,2024-01-21,398
Green,ACC0735,2024-01-28,232
Green,ACC0735,2024-02-04,240
Red,ACC0735,2024-02-11,210
Red,ACC0735,2024-02-18,196
Red,ACC0735,2024-02-25,385
Red,ACC0735,2024-03-02,501
Red,ACC0735,2024-03-09,464
Red,ACC0735,2024-03-16,185
Red,ACC0735,2024-03-23,478
Red,ACC0735,2024-03-30,420
Red,ACC0735,2024-04-06,350
Green,ACC0735,2024-04-13,396
Green,ACC0735,2024-04-20,373
Green,ACC0735,2024-04-27,180
Green,ACC0735,2024-05-03,391
Green,ACC0735,2024-05-10,234
Green,ACC0735,2024-05-17,320
Green,ACC0735,2024-05-24,505
Green,ACC0735,2024-05-31,471
Green,ACC0735,2024-06-07,225
Green,ACC0735,2024-06-14,244
Green,ACC0735,2024-06-21,375
Green,ACC0735,2024-06-28,198
Green,ACC0735,2024-07-04,330
Green,ACC0735,2024-07-11,213
Green,ACC0735,2024-07-18,232
Green,ACC0735,2024-07-25,291
Green,ACC0735,2024-08-01,445
Green,ACC0735,2024-08-08,278
Green,ACC0735,2024-08-15,500
Green,ACC0735,2024-08-22,173
Green,ACC0735,2024-08-29,465
Green,ACC0735,2024-09-04,368
Green,ACC0735,2024-09-11,209
Green,ACC0735,2024-09-18,353
Green,ACC0735,2024-09-25,417
Green,ACC0735,2024-10-02,314
Green,ACC0735,2024-10-09,182
Green,ACC0735,2024-10-16,222
Green,ACC0735,2024-10-23,450
Green,ACC0735,2024-10-30,390
Green,ACC0735,2024-11-05,294
Green,ACC0735,2024-11-12,227
Green,ACC0735,2024-11-19,444
Green,ACC0735,2024-11-26,178
Green,ACC0735,2024-12-03,290
Green,ACC0735,2024-12-10,352
Green,ACC0735,2024-12-17,177
Green,ACC0735,2024-12-24,501
Green,ACC0735,2024-12-31,466
Green,ACC0736,2024-01-01,16
Green,ACC0736,2024-01-07,36
Green,ACC0736,2024-01-14,37
Green,ACC0736,2024-01-21,46
Green,ACC0736,2024-01-28,29
Green,ACC0736,2024-02-04,43
Green,ACC0736,2024-02-11,22
Green,ACC0736,2024-02-18,17
Green,ACC0736,2024-02-25,31
Green,ACC0736,2024-03-02,24
Green,ACC0736,2024-03-09,31
Green,ACC0736,2024-03-16,23
Green,ACC0736,2024-03-23,39
Green,ACC0736,2024-03-30,41
Green,ACC0736,2024-04-06,41
Green,ACC0736,2024-04-13,27
Green,ACC0736,2024-04-20,21
Green,ACC0736,2024-04-27,26
Green,ACC0736,2024-05-03,20
Green,ACC0736,2024-05-10,29
Green,ACC0736,2024-05-17,35
Green,ACC0736,2024-05-24,19
Green,ACC0736,2024-05-31,40
Green,ACC0736,2024-06-07,18
Green,ACC0736,2024-06-14,37
Green,ACC0736,2024-06-21,30
Green,ACC0736,2024-06-28,28
Green,ACC0736,2024-07-04,25
Green,ACC0736,2024-07-11,31
Red,ACC0736,2024-07-18,25
Red,ACC0736,2024-07-25,18
Red,ACC0736,2024-08-01,21
Red,ACC0736,2024-08-08,18
Red,ACC0736,2024-08-15,47
Red,ACC0736,2024-08-22,45
Red,ACC0736,2024-08-29,26
Red,ACC0736,2024-09-04,44
Red,ACC0736,2024-09-11,36
Red,ACC0736,2024-09-18,32
Red,ACC0736,2024-09-25,29
Red,ACC0736,2024-10-02,43
Red,ACC0736,2024-10-09,44
Red,ACC0736,2024-10-16,48
Red,ACC0736,2024-10-23,49
Red,ACC0736,2024-10-30,21
Red,ACC0736,2024-11-05,38
Red,ACC0736,2024-11-12,24
Red,ACC0736,2024-11-19,42
Red,ACC0736,2024-11-26,35
Red,ACC0736,2024-12-03,24
Red,ACC0736,2024-12-10,38
Red,ACC0736,2024-12-17,27
Red,ACC0736,2024-12-24,49
Red,ACC0736,2024-12-31,24
Green,ACC0737,2024-01-01,76
Green,ACC0737,2024-01-08,162
Green,ACC0737,2024-01-15,90
Green,ACC0737,2024-01-22,105
Green,ACC0737,2024-01-29,116
Green,ACC0737,2024-02-05,166
Green,ACC0737,2024-02-12,176
Green,ACC0737,2024-02-20,89
Green,ACC0737,2024-02-27,156
Green,ACC0737,2024-03-05,178
Green,ACC0737,2024-03-12,86
Green,ACC0737,2024-03-19,150
Green,ACC0737,2024-03-26,169
Green,ACC0737,2024-04-03,130
Green,ACC0737,2024-04-10,194
Green,ACC0737,2024-04-17,122
Yellow,ACC0737,2024-04-24,120
Green,ACC0737,2024-05-01,200
Green,ACC0737,2024-05-08,128
Green,ACC0737,2024-05-15,97
Green,ACC0737,2024-05-23,165
Green,ACC0737,2024-05-30,91
Green,ACC0737,2024-06-06,138
Green,ACC0737,2024-06-13,99
Green,ACC0737,2024-06-20,176
Green,ACC0737,2024-06-27,114
Green,ACC0737,2024-07-05,97
Green,ACC0737,2024-07-12,108
Green,ACC0737,2024-07-19,203
Green,ACC0737,2024-07-26,187
Green,ACC0737,2024-08-02,128
Green,ACC0737,2024-08-09,154
Green,ACC0737,2024-08-17,187
Green,ACC0737,2024-08-24,103
Green,ACC0737,2024-08-31,139
Green,ACC0737,2024-09-07,186
Green,ACC0737,2024-09-14,108
Green,ACC0737,2024-09-21,112
Green,ACC0737,2024-09-28,193
Green,ACC0737,2024-10-06,78
Green,ACC0737,2024-10-13,108
Green,ACC0737,2024-10-20,199
Green,ACC0737,2024-10-27,194
Green,ACC0737,2024-11-03,182
Green,ACC0737,2024-11-10,116
Green,ACC0737,2024-11-18,183
Yellow,ACC0737,2024-11-25,196
Yellow,ACC0737,2024-12-02,115
Green,ACC0737,2024-12-09,165
Green,ACC0737,2024-12-16,132
Green,ACC0737,2024-12-23,74
Green,ACC0737,2024-12-31,188
Green,ACC0738,2024-01-01,540
Green,ACC0738,2024-01-08,298
Green,ACC0738,2024-01-15,415
Green,ACC0738,2024-01-22,551
Green,ACC0738,2024-01-29,290
Green,ACC0738,2024-02-05,538
Green,ACC0738,2024-02-12,228
Green,ACC0738,2024-02-20,252
Green,ACC0738,2024-02-27,256
Green,ACC0738,2024-03-05,312
Green,ACC0738,2024-03-12,637
Green,ACC0738,2024-03-19,300
Green,ACC0738,2024-03-26,320
Green,ACC0738,2024-04-03,269
Yellow,ACC0738,2024-04-10,249
Red,ACC0738,2024-04-17,302
Red,ACC0738,2024-04-24,500
Red,ACC0738,2024-05-01,336
Red,ACC0738,2024-05-08,398
Red,ACC0738,2024-05-15,305
Red,ACC0738,2024-05-23,384
Red,ACC0738,2024-05-30,371
Red,ACC0738,2024-06-06,355
Red,ACC0738,2024-06-13,640
Red,ACC0738,2024-06-20,462
Red,ACC0738,2024-06-27,523
Red,ACC0738,2024-07-05,388
Red,ACC0738,2024-07-12,230
Red,ACC0738,2024-07-19,435
Green,ACC0738,2024-07-26,386
Green,ACC0738,2024-08-02,276
Green,ACC0738,2024-08-09,553
Green,ACC0738,2024-08-17,528
Green,ACC0738,2024-08-24,438
Green,ACC0738,2024-08-31,599
Green,ACC0738,2024-09-07,354
Red,ACC0738,2024-09-14,385
Red,ACC0738,2024-09-21,482
Red,ACC0738,2024-09-28,612
Red,ACC0738,2024-10-06,583
Red,ACC0738,2024-10-13,295
Red,ACC0738,2024-10-20,287
Red,ACC0738,2024-10-27,475
Green,ACC0738,2024-11-03,483
Green,ACC0738,2024-11-10,604
Green,ACC0738,2024-11-18,636
Green,ACC0738,2024-11-25,392
Green,ACC0738,2024-12-02,527
Green,ACC0738,2024-12-09,617
Green,ACC0738,2024-12-16,314
Green,ACC0738,2024-12-23,422
Green,ACC0738,2024-12-31,600
Green,ACC0739,2024-01-01,27
Green,ACC0739,2024-01-07,49
Green,ACC0739,2024-01-14,33
Green,ACC0739,2024-01-21,53
Yellow,ACC0739,2024-01-28,25
Yellow,ACC0739,2024-02-04,46
Yellow,ACC0739,2024-02-11,52
Yellow,ACC0739,2024-02-18,37
Yellow,ACC0739,2024-02-25,61
Yellow,ACC0739,2024-03-02,37
Yellow,ACC0739,2024-03-09,35
Yellow,ACC0739,2024-03-16,27
Green,ACC0739,2024-03-23,60
Green,ACC0739,2024-03-30,52
Green,ACC0739,2024-04-06,49
Green,ACC0739,2024-04-13,35
Green,ACC0739,2024-04-20,41
Green,ACC0739,2024-04-27,25
Green,ACC0739,2024-05-03,26
Green,ACC0739,2024-05-10,44
Green,ACC0739,2024-05-17,31
Green,ACC0739,2024-05-24,60
Green,ACC0739,2024-05-31,35
Green,ACC0739,2024-06-07,28
Green,ACC0739,2024-06-14,32
Green,ACC0739,2024-06-21,26
Green,ACC0739,2024-06-28,35
Green,ACC0739,2024-07-04,36
Green,ACC0739,2024-07-11,22
Green,ACC0739,2024-07-18,32
Green,ACC0739,2024-07-25,34
Green,ACC0739,2024-08-01,49
Green,ACC0739,2024-08-08,32
Green,ACC0739,2024-08-15,22
Green,ACC0739,2024-08-22,30
Yellow,ACC0739,2024-08-29,44
Yellow,ACC0739,2024-09-04,58
Yellow,ACC0739,2024-09-11,44
Yellow,ACC0739,2024-09-18,40
Green,ACC0739,2024-09-25,47
Green,ACC0739,2024-10-02,35
Yellow,ACC0739,2024-10-09,31
Yellow,ACC0739,2024-10-16,46
Yellow,ACC0739,2024-10-23,46
Yellow,ACC0739,2024-10-30,56
Yellow,ACC0739,2024-11-05,54
Green,ACC0739,2024-11-12,39
Green,ACC0739,2024-11-19,60
Green,ACC0739,2024-11-26,49
Green,ACC0739,2024-12-03,35
Green,ACC0739,2024-12-10,24
Green,ACC0739,2024-12-17,22
Green,ACC0739,2024-12-24,55
Green,ACC0739,2024-12-31,37
Green,ACC0740,2024-01-01,8
Green,ACC0740,2024-01-08,11
Green,ACC0740,2024-01-15,10
Green,ACC0740,2024-01-22,15
Green,ACC0740,2024-01-29,13
Green,ACC0740,2024-02-05,13
Green,ACC0740,2024-02-12,10
Green,ACC0740,2024-02-19,15
Green,ACC0740,2024-02-26,8
Green,ACC0740,2024-03-04,12
Green,ACC0740,2024-03-11,10
Green,ACC0740,2024-03-18,8
Green,ACC0740,2024-03-25,9
Green,ACC0740,2024-04-01,12
Yellow,ACC0740,2024-04-08,8
Yellow,ACC0740,2024-04-15,14
Yellow,ACC0740,2024-04-22,8
Yellow,ACC0740,2024-04-29,16
Yellow,ACC0740,2024-05-06,7
Yellow,ACC0740,2024-05-13,14
Yellow,ACC0740,2024-05-20,11
Red,ACC0740,2024-05-27,6
Red,ACC0740,2024-06-03,16
Red,ACC0740,2024-06-10,15
Red,ACC0740,2024-06-17,11
Red,ACC0740,2024-06-24,10
Red,ACC0740,2024-07-01,14
Red,ACC0740,2024-07-08,5
Red,ACC0740,2024-07-15,9
Red,ACC0740,2024-07-22,12
Red,ACC0740,2024-07-29,16
Red,ACC0740,2024-08-05,15
Red,ACC0740,2024-08-12,6
Red,ACC0740,2024-08-19,13
Red,ACC0740,2024-08-26,7
Red,ACC0740,2024-09-02,15
Red,ACC0740,2024-09-09,14
Red,ACC0740,2024-09-16,13
Red,ACC0740,2024-09-23,6
Red,ACC0740,2024-09-30,14
Red,ACC0740,2024-10-07,14
Red,ACC0740,2024-10-14,8
Red,ACC0740,2024-10-21,11
Red,ACC0740,2024-10-28,15
Red,ACC0740,2024-11-04,10
Red,ACC0740,2024-11-11,14
Red,ACC0740,2024-11-18,10
Red,ACC0740,2024-11-25,13
Red,ACC0740,2024-12-02,15
Red,ACC0740,2024-12-09,7
Red,ACC0740,2024-12-16,10
Red,ACC0740,2024-12-23,15
Red,ACC0740,2024-12-31,16
Green,ACC0741,2024-01-01,231
Green,ACC0741,2024-01-07,287
Green,ACC0741,2024-01-14,356
Green,ACC0741,2024-01-21,305
Green,ACC0741,2024-01-28,594
Green,ACC0741,2024-02-04,432
Green,ACC0741,2024-02-11,362
Green,ACC0741,2024-02-18,399
Green,ACC0741,2024-02-25,492
Green,ACC0741,2024-03-02,442
Yellow,ACC0741,2024-03-09,396
Yellow,ACC0741,2024-03-16,638
Yellow,ACC0741,2024-03-23,261
Yellow,ACC0741,2024-03-30,667
Green,ACC0741,2024-04-06,621
Green,ACC0741,2024-04-13,375
Green,ACC0741,2024-04-20,279
Green,ACC0741,2024-04-27,544
Green,ACC0741,2024-05-03,658
Green,ACC0741,2024-05-10,423
Green,ACC0741,2024-05-17,665
Green,ACC0741,2024-05-24,596
Green,ACC0741,2024-05-31,564
Green,ACC0741,2024-06-07,544
Green,ACC0741,2024-06-14,593
Green,ACC0741,2024-06-21,458
Green,ACC0741,2024-06-28,603
Green,ACC0741,2024-07-04,564
Green,ACC0741,2024-07-11,560
Green,ACC0741,2024-07-18,281
Green,ACC0741,2024-07-25,244
Green,ACC0741,2024-08-01,343
Green,ACC0741,2024-08-08,679
Green,ACC0741,2024-08-15,569
Green,ACC0741,2024-08-22,397
Green,ACC0741,2024-08-29,579
Green,ACC0741,2024-09-04,571
Green,ACC0741,2024-09-11,417
Green,ACC0741,2024-09-18,242
Green,ACC0741,2024-09-25,511
Green,ACC0741,2024-10-02,672
Green,ACC0741,2024-10-09,640
Green,ACC0741,2024-10-16,683
Green,ACC0741,2024-10-23,587
Green,ACC0741,2024-10-30,451
Green,ACC0741,2024-11-05,655
Green,ACC0741,2024-11-12,449
Green,ACC0741,2024-11-19,451
Green,ACC0741,2024-11-26,574
Green,ACC0741,2024-12-03,366
Green,ACC0741,2024-12-10,550
Green,ACC0741,2024-12-17,262
Green,ACC0741,2024-12-24,306
Green,ACC0741,2024-12-31,234
Yellow,ACC0742,2024-01-01,909
Yellow,ACC0742,2024-01-08,1127
Yellow,ACC0742,2024-01-15,1182
Yellow,ACC0742,2024-01-22,981
Red,ACC0742,2024-01-29,459
Red,ACC0742,2024-02-05,612
Red,ACC0742,2024-02-12,698
Red,ACC0742,2024-02-20,837
Red,ACC0742,2024-02-27,865
Red,ACC0742,2024-03-05,678
Red,ACC0742,2024-03-12,1211
Red,ACC0742,2024-03-19,1220
Red,ACC0742,2024-03-26,590
Red,ACC0742,2024-04-03,756
Red,ACC0742,2024-04-10,916
Red,ACC0742,2024-04-17,1145
Red,ACC0742,2024-04-24,993
